Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1/18/2023,133.802948,137.16756,133.6248133,135.3961942,69672800
1/19/2023,133.8623047,134.832102,132.3779146,132.6846861,58280400
1/20/2023,136.4352417,136.5836898,132.8232317,133.8721983,80223600
1/23/2023,139.6415405,141.8285488,136.4649387,136.6826505,81760300
1/24/2023,141.0467529,141.6702016,138.8399638,138.8498543,66435100
1/25/2023,140.383728,140.9477884,137.365465,139.4238212,65799300
1/26/2023,142.4618988,142.7488743,140.4233233,141.6801114,54105100
1/27/2023,144.411377,145.6978516,141.5910444,141.6702137,70555800
1/30/2023,141.5118713,144.0353378,141.3634384,143.4514813,64015300
1/31/2023,142.7884521,142.8379348,140.7993745,141.215002,65874500
2/1/2023,143.9165802,145.0843084,139.8493653,142.4717821,77663600
2/2/2023,149.2505035,149.6067427,146.6280716,147.3504707,118339000
2/3/2023,152.8921814,155.7422152,146.2915952,146.4895108,154357300
2/6/2023,150.1510162,151.5067696,149.2109054,150.9822862,69858300
2/7/2023,153.0406342,153.6146002,149.0723695,149.0723695,83322600
2/8/2023,150.3390503,152.9713728,149.5968551,152.2786603,64120100
2/9/2023,149.2999573,152.7239572,148.8546432,152.1796778,56007100
2/10/2023,149.6666718,149.993738,147.8926015,148.130472,57450700
2/13/2023,152.4814301,152.8877714,149.5774861,149.607218,62199000
2/14/2023,151.837204,152.4021408,149.5180231,150.7668093,61707600
2/15/2023,153.9482574,154.1167434,151.5200545,151.7480043,65573800
2/16/2023,152.3426819,154.9393709,151.9858837,152.1444489,68167900
2/17/2023,151.1929932,151.6389872,149.5081186,150.9947753,59144100
2/21/2023,147.1591797,149.9541014,147.0898102,148.8638805,58867200
2/22/2023,147.5853729,148.6161149,145.8509401,147.5457203,51011300
2/23/2023,148.0710144,149.0026551,145.9302401,148.754879,48394200
2/24/2023,145.404953,145.8806789,144.4237541,145.8013888,55469600
2/27/2023,146.6041718,147.8430523,146.1383514,146.3960483,44998500
2/28/2023,146.0987091,147.7538517,145.5238667,145.7419109,50547000
3/1/2023,144.0173798,145.9202984,143.7200454,145.5238627,55479000
3/2/2023,144.6120605,145.4049472,142.6199308,143.0956719,52238100
3/3/2023,149.6865082,149.7657984,146.0194246,146.7231003,70732300
3/6/2023,152.4616089,154.9096382,152.0949051,152.4219562,87558000
3/7/2023,150.2514343,152.6598108,149.785614,152.3327445,56182000
3/8/2023,151.5101318,152.1048006,150.4793899,151.450668,47204800
3/9/2023,149.250412,153.1652714,148.8936138,152.1939933,53833600
3/10/2023,147.1790009,149.597298,146.2969186,148.873796,68572400
3/13/2023,149.131485,151.777732,146.3861215,146.4951436,84457100
3/14/2023,151.2326355,152.0354277,148.7647949,149.934291,73695900
3/15/2023,151.6290741,151.8867558,148.5863762,149.8450831,77167900
3/16/2023,154.463623,155.0681973,150.291067,150.8064455,76161100
3/17/2023,153.62117,155.345697,152.9075737,154.6915645,98944600
3/20/2023,155.9998474,156.4161246,152.7787577,153.6905872,73641400
3/21/2023,157.8631134,157.9820411,155.1474818,155.9205572,73938300
3/22/2023,156.4260254,160.6976834,156.4061991,157.8829502,75701800
3/23/2023,157.5162048,160.1129085,156.2773244,157.4171035,67622100
3/24/2023,158.8244781,158.9136739,156.4458337,157.4468437,59196500
3/27/2023,156.871994,159.3398493,156.4656376,158.5172309,52390300
3/28/2023,156.2476196,157.0801589,154.5924769,156.5647803,45992200
3/29/2023,159.3398895,159.6173976,157.9325228,157.952334,51305700
3/30/2023,160.9157257,161.0247478,159.8354254,160.0931072,49501700
3/31/2023,163.4331055,163.532222,160.4697131,160.9949972,68749800
4/3/2023,164.6918335,164.8107612,162.7591827,162.808741,56976200
4/4/2023,164.1566162,165.355844,163.6412377,165.1179886,46278300
4/5/2023,162.3032379,163.581771,160.3606819,163.274531,51511700
4/6/2023,163.1952972,163.4926317,160.5589552,160.985123,45390100
4/10/2023,160.5886688,160.5886688,158.656018,159.9840944,47716900
4/11/2023,159.3695984,160.9157189,159.0821696,160.9058133,47644200
4/12/2023,158.6758118,160.6183678,158.3586511,159.7858438,50133100
4/13/2023,164.087265,164.3251355,159.9840928,160.1922314,68445600
4/14/2023,163.7403717,164.8404982,162.3627371,163.1258767,49386500
4/17/2023,163.7601776,163.9187579,162.5708553,163.6214236,41516200
4/18/2023,164.9891663,165.9208069,164.1764533,164.6224624,49923000
4/19/2023,166.138855,166.6641392,164.067435,164.3251319,47720200
4/20/2023,165.1675568,166.3767054,164.0872565,164.6125407,52456400
4/21/2023,163.552063,164.9693351,163.0267788,163.5817949,58337300
4/24/2023,163.8592987,164.1269011,162.4321059,163.5322324,41949600
4/25/2023,162.3132019,164.8306009,162.2735493,163.7205686,48714100
4/26/2023,162.3032379,163.8097207,161.3517862,161.6094679,45498800
4/27/2023,166.9119263,167.0605859,163.7205683,163.7205683,64902300
4/28/2023,168.1705933,168.3390943,166.3866174,166.9911917,55209200
5/1/2023,168.0814209,168.9337714,167.1398746,167.7741809,52472900
5/2/2023,167.040741,168.8346528,166.0496365,168.5769559,48425700
5/3/2023,165.960434,169.3995675,165.6730203,167.9922011,65136000
5/4/2023,164.3151855,165.554066,162.8483553,163.4231977,81235400
5/5/2023,172.026001,172.749503,169.2409849,169.459029,113316400
5/8/2023,171.956604,172.3034966,170.5789696,170.9456733,55962800
5/9/2023,170.2420349,171.9962791,170.073549,171.5106475,45326900
5/10/2023,172.016098,172.4819184,170.3708609,171.4809082,53724500
5/11/2023,172.2043915,173.0369156,170.6384447,172.303508,49514700
5/12/2023,171.2714691,172.7502476,169.7132756,172.3135561,45497800
5/15/2023,170.775238,171.9066593,170.1797468,171.8570325,37266700
5/16/2023,170.775238,171.8371788,170.5072655,170.6958382,42110300
5/17/2023,171.390564,171.6287483,169.1376408,170.4179424,57951600
5/18/2023,173.7328033,173.9213761,171.2813882,171.698226,65496700
5/19/2023,173.84198,175.0627204,173.6236342,175.0627204,55772400
5/22/2023,172.8892059,173.3953781,172.1448494,172.6708601,43570900
5/23/2023,170.2690582,172.0753705,169.9911664,171.8272517,50747300
5/24/2023,170.5469513,171.1225888,169.2368918,169.8025948,45143500
5/25/2023,171.6883087,172.5914497,170.3980878,171.1126712,56058300
5/26/2023,174.1099548,174.447408,171.8074197,172.0158462,54835000
5/30/2023,175.9658813,177.6431671,175.2413786,175.6284434,55964400
5/31/2023,175.9162598,178.0004641,175.4299414,175.9956596,99625300
6/1/2023,178.7348785,178.7646516,175.5986529,176.3628631,68901800
6/2/2023,179.5884094,180.4121658,177.9111237,179.6678093,61945900
6/5/2023,178.228714,183.5583014,176.7002936,181.2557666,121946500
6/6/2023,177.8615112,178.7646523,176.0948912,178.615787,64848400
6/7/2023,176.4819641,179.8464548,175.9857265,177.0972939,61944600
6/8/2023,179.2112732,179.4792306,176.1246744,176.5613508,50214900
6/9/2023,179.5983734,180.8588064,179.2708547,180.1343035,48870700
6/12/2023,182.4070282,182.5062818,179.6082557,179.9060014,54274900
6/13/2023,181.9306488,182.7643244,181.0672001,181.4244918,54929100
6/14/2023,182.5658264,183.002518,180.6503564,181.9901889,57462900
6/15/2023,184.6103363,185.1165084,182.3971205,182.5757739,65433200
6/16/2023,183.5285187,185.5829497,182.8834158,185.3248964,101235600
6/20/2023,183.6178436,184.6996532,183.0223676,183.0223676,49799100
6/21/2023,182.5757751,184.0148614,181.2160736,183.5086893,49515700
6/22/2023,185.5928802,185.642507,182.2879357,182.3574162,51245300
6/23/2023,185.2752991,186.1486823,183.617867,184.1538122,53079300
6/26/2023,183.8759003,186.6349803,183.8361928,185.4241593,48088700
6/27/2023,186.644928,186.9724467,184.2729123,184.4912581,50730800
6/28/2023,187.8259888,188.4710918,186.1884102,186.5159138,51216800
6/29/2023,188.1633911,188.6397902,187.5182882,187.6572342,46347300
6/30/2023,192.5104523,193.0166093,189.8208373,190.1880635,85069600
7/3/2023,191.0118103,192.4211235,190.3170655,192.3218699,31458200
7/5/2023,189.8903046,191.5278828,189.1856404,190.1285041,46920300
7/6/2023,190.366684,190.5751104,187.7763228,188.4115064,45094300
7/7/2023,189.2451935,191.2202249,188.808517,189.9697114,46778000
7/10/2023,187.1907806,188.5604015,185.632587,187.8358836,59922200
7/11/2023,186.6647644,187.8755855,185.1959051,187.7366396,46638100
7/12/2023,188.3420715,190.2575419,187.0518504,188.2527372,60750200
7/13/2023,189.1062469,189.751365,188.3519711,189.0665546,41342300
7/14/2023,189.255127,189.7414302,188.2031055,188.7985816,41573900
7/17/2023,192.5302887,192.8578074,190.3666847,190.4560038,50520200
7/18/2023,192.2722473,192.8677386,190.972107,191.895117,48353800
7/19/2023,193.6319427,196.7383802,191.2003661,191.6469921,80507300
7/20/2023,191.6767578,194.9916217,191.0514935,193.6220009,59581200
7/21/2023,190.4957275,193.5029267,189.7910634,192.639478,71917800
7/24/2023,191.2996063,193.4433565,190.8033687,191.9546436,45377800
7/25/2023,192.1630554,192.9768924,191.4683258,191.8752443,37283200
7/26/2023,193.036438,194.1678592,191.8653245,192.2126817,47471900
7/27/2023,191.766098,195.7161459,191.1011413,194.5450322,47460200
7/28/2023,194.3564758,195.1504592,192.6791898,193.2052006,48291400
7/31/2023,194.9717712,195.0114787,193.7907232,194.5847065,38824100
8/1/2023,194.138092,195.2496595,193.8105734,194.7633563,35175100
8/2/2023,191.1309052,193.711332,190.4064024,193.572386,50389300
8/3/2023,189.7314911,190.9224584,189.2551072,190.1284903,61235200
8/4/2023,180.6205902,185.9700316,180.5511097,184.1240269,115799700
8/7/2023,177.5042267,181.7520201,176.0155136,180.7595447,97576100
8/8/2023,178.4470673,178.9135319,176.2437708,178.3378944,67823000
8/9/2023,176.8491974,179.5685703,175.6780685,179.5090242,60378500
8/10/2023,176.6308289,179.389909,176.2636178,178.1294611,54686900
8/11/2023,176.6904755,177.5153443,175.4581538,176.2233961,51988100
8/14/2023,178.3501587,178.578732,176.213446,176.869368,43675600
8/15/2023,176.3525543,178.3699985,175.9550342,177.7737183,43622600
8/16/2023,175.4780273,177.4358301,175.408453,176.0345617,46964900
8/17/2023,172.9239044,176.4121915,172.4071161,176.0444846,66062900
8/18/2023,173.4108887,174.0171168,170.8965364,171.2344301,61114200
8/21/2023,174.7525177,175.0407327,172.6655142,173.9872907,46311900
8/22/2023,176.1339264,176.5811404,175.1599914,175.9649796,42084200
8/23/2023,179.9998627,180.4272112,177.227124,177.4159514,52722800
8/24/2023,175.2891998,179.9800107,174.9214777,179.5526621,54945800
8/25/2023,177.5054016,178.0420554,174.7326628,176.2830127,51449600
8/28/2023,179.0756226,179.4731427,177.4457657,178.9762349,43820700
8/29/2023,182.981308,183.7564829,178.3898852,178.5886452,53003900
8/30/2023,186.4894867,186.6882619,183.5974949,183.796255,60813900
8/31/2023,186.7081146,187.950384,186.3205272,186.6783014,60794500
9/1/2023,188.2882843,188.7454309,187.1155742,188.3180976,45732600
9/5/2023,188.5268097,188.8050768,186.4497388,187.1155934,45280000
9/6/2023,181.7788086,187.6820755,180.3477118,187.2348463,81755800
9/7/2023,176.4618835,177.1078727,172.4667409,174.0965977,112488800
9/8/2023,177.0780487,179.1253215,176.6904612,177.2470107,65551300
9/11/2023,178.2507629,179.184952,176.2432512,178.9563787,58953100
9/12/2023,175.2096863,179.0160017,173.7388435,178.3799603,90370200
9/13/2023,173.1326294,176.2035161,172.9040409,175.4183932,84267900
9/14/2023,174.6531372,175.0109114,172.5064921,172.9238928,60895800
9/15/2023,173.9276428,175.4084334,172.7450151,175.3885528,109205100
9/18/2023,176.8693542,178.2706378,175.0804832,175.3885636,67257600
9/19/2023,177.9625549,178.5190892,176.0345504,176.4221378,51826900
9/20/2023,174.4046936,178.5886485,174.3152387,178.1513673,58436200
9/21/2023,172.8543396,175.2096929,172.7847804,173.4705156,63047900
9/22/2023,173.7089996,175.9848456,172.9735859,173.5897466,56725400
9/25/2023,174.9910431,175.8755383,173.0729712,173.122665,46172700
9/26/2023,170.8965454,174.1164984,170.5983977,173.7388588,64588900
9/27/2023,169.3759918,171.9698512,168.0045366,171.5524505,66921800
9/28/2023,169.6343689,170.966078,166.5833481,168.2927119,56294400
9/29/2023,170.1511536,171.9996509,169.2865238,170.9561417,51814200
10/2/2023,172.6754761,173.2220777,169.8729086,170.1611236,52164500
10/3/2023,171.3338013,172.5562054,169.763586,171.1946677,49594600
10/4/2023,172.5859833,173.1325848,169.9126175,170.0318705,53020300
10/5/2023,173.8282776,174.3649313,171.612058,172.7151939,48527900
10/6/2023,176.3923187,176.8892265,172.1089612,172.7251371,57224100
10/9/2023,177.8830414,177.9426679,174.7127675,175.7165157,42390800
10/10/2023,177.2867584,178.6085349,176.8494771,176.9985586,43698000
10/11/2023,178.6880493,178.7377431,176.501658,177.0979383,47551100
10/12/2023,179.5924072,181.2123162,177.932722,178.9563659,56743100
10/13/2023,177.743927,180.8048657,177.0383113,180.2980252,51427100
10/16/2023,177.6147156,177.9724898,175.4183765,175.6568977,52517000
10/17/2023,176.0544128,177.3165628,173.7189555,175.5575051,57549400
10/18/2023,174.7525177,176.4817622,174.0270366,174.4941311,54764400
10/19/2023,174.3748932,176.740164,174.1065587,174.9512929,59302900
10/20/2023,171.8108521,174.3351371,171.5723308,174.2258168,64189300
10/23/2023,171.9300842,172.9338324,168.8790633,169.8530134,55980100
10/24/2023,172.3673706,172.5959439,170.3896722,171.9797831,43816600
10/25/2023,170.0418549,171.9897249,169.5946257,170.8170298,57157000
10/26/2023,165.8578644,170.3201013,164.6454083,169.316338,70625300
10/27/2023,167.1796417,167.9150706,165.7982388,165.8777459,58499100
10/30/2023,169.2368469,170.1114095,167.8256306,167.9747121,51131000
10/31/2023,169.7138824,169.8430682,166.8616216,168.3026662,44846000
11/1/2023,172.894104,173.1524906,169.0679078,169.9424704,56934900
11/2/2023,176.4718323,176.680525,174.3748809,174.4345074,77334800
11/3/2023,175.5575256,175.7264876,172.2779462,173.1624415,79763700
11/6/2023,178.1215515,178.3203116,175.1202396,175.2891864,63841300
11/7/2023,180.6955566,181.3117174,177.8631762,178.0718689,70530000
11/8/2023,181.7589264,182.3154607,180.4669631,181.2222727,49340300
11/9/2023,181.2819061,182.9813223,180.6856107,181.8285077,53763500
11/10/2023,185.491272,185.6604566,182.6352684,183.0731258,66133400
11/13/2023,183.8990631,185.1230623,183.3119431,184.9140946,43627500
11/14/2023,186.5262146,187.1929465,185.3917728,186.7849416,60108400
11/15/2023,187.0934296,188.5761712,186.8645551,186.9342211,53790500
11/16/2023,188.785141,190.029047,187.7302959,188.6458241,54412900
11/17/2023,188.7652435,189.4518821,187.6507085,189.322511,50922700
11/20/2023,190.5166473,190.9744114,188.9543092,188.964255,46505100
11/21/2023,189.7106018,190.5863165,188.8149955,190.4768522,38134500
11/22/2023,190.3773193,191.9894166,189.8996637,190.5564497,39617700
11/24/2023,189.043869,189.9693278,188.3273779,189.9394753,24048300
11/27/2023,188.8647461,189.7404609,187.9790855,188.9941172,40552600
11/28/2023,189.4717712,190.1484641,188.4766464,188.8547987,38415400
11/29/2023,188.4467926,191.1535335,188.0487487,189.9693324,43014200
11/30/2023,189.0239716,189.3921781,187.2725572,188.9145072,48794400
12/1/2023,190.307663,190.626095,188.3074525,189.4020958,45679300
12/4/2023,188.5065002,189.123488,186.5361572,189.053822,43389500
12/5/2023,192.4770508,193.4522689,189.2528407,189.2827084,66628400
12/6/2023,191.3824158,193.8105076,191.1734329,193.5020213,41089700
12/7/2023,193.3229065,194.0493434,192.6462137,192.6860272,47477700
12/8/2023,194.7558899,195.0345236,192.7258267,193.2532417,53377300
12/11/2023,192.2382202,192.5467217,190.4868059,192.1685694,60943700
12/12/2023,193.7607727,193.7707185,190.7853438,192.1387143,52696900
12/13/2023,196.9949036,197.0347019,193.900065,194.1388852,70404200
12/14/2023,197.1441803,198.6468133,195.2036899,197.0546227,66831600
12/15/2023,196.6068268,197.4327671,196.0395983,196.5670133,128256700
12/18/2023,194.9349976,195.6713954,193.4423104,195.1340195,55751900
12/19/2023,195.9799042,195.98985,194.93502,195.203708,40714100
12/20/2023,193.880188,196.7162849,193.880188,195.9400887,52242800
12/21/2023,193.7308807,196.1191893,192.5566408,195.1439713,46482500
12/22/2023,192.6561737,194.4573472,192.0292402,194.2284576,37122800
12/26/2023,192.1088715,192.9447728,191.8899428,192.666139,28919300
12/27/2023,192.2083588,192.5566585,190.158404,191.5515879,48087700
12/28/2023,192.6362762,193.7110129,192.2282714,193.1935437,34049900
12/29/2023,191.5913849,193.4522635,190.795282,192.9547011,42628800
1/2/2024,184.7349854,187.5213381,182.9935168,186.2376185,82488700
1/3/2024,183.3517609,184.9738193,182.5357512,183.3219083,58414500
1/4/2024,181.0231781,182.1974182,179.9982006,181.2619984,71983600
1/5/2024,180.2967072,181.8690062,179.2916366,181.102771,62303300
1/8/2024,184.655365,184.6951785,180.6151605,181.2022805,59144500
1/9/2024,184.2374115,184.2473573,181.839157,183.023358,42841800
1/10/2024,185.2823029,185.4912706,183.0233651,183.4512767,46792900
1/11/2024,184.6851959,186.1380847,182.724799,185.6305614,49128400
1/12/2024,185.0135956,185.8296052,184.2871587,185.1529124,40444700
1/16/2024,182.734787,183.3617053,180.0479377,181.2719522,65603000
1/17/2024,181.7893982,182.0381794,179.4210114,180.3862837,47317400
1/18/2024,187.7104187,188.2179269,184.9240659,185.1827929,78005800
1/19/2024,190.6261139,191.014212,187.8994815,188.4069897,68741000
1/22/2024,192.9447479,194.3777301,191.3226896,191.3625031,60133900
1/23/2024,194.2284546,194.795683,192.8850452,194.0692462,42355600
1/24/2024,193.5517731,195.4226125,193.3925495,194.4672861,53631300
1/25/2024,193.2233887,195.3131569,192.1685588,194.2682728,54822100
1/26/2024,191.4819183,193.8105068,191.0042627,193.3229053,44594000
1/29/2024,190.7952881,191.262998,188.6557757,191.0739218,47145600
1/30/2024,187.1232758,190.864955,186.5560625,190.009147,55859400
1/31/2024,183.5010223,186.1878717,183.4512782,186.1281514,55467800
2/1/2024,185.9490356,186.0385932,182.9238627,183.0930321,64885400
2/2/2024,184.9439545,186.416735,178.3761246,178.9831513,102518000
2/5/2024,186.7650299,188.3273833,184.9340038,187.2327398,69668800
2/6/2024,188.3771362,188.387082,185.8594716,185.9490292,43490800
2/7/2024,188.486618,190.1186223,187.6905151,189.7106175,53439000
2/8/2024,187.4019165,188.6159548,186.4366442,188.4666922,40962000
2/9/2024,188.1691284,189.3050177,187.3221869,187.9698373,45155200
2/12/2024,186.4752655,187.9897897,186.1165628,187.7406911,41781900
2/13/2024,184.3728638,185.5386589,182.8483811,185.1002428,56529500
2/14/2024,183.4860687,184.8610982,181.7822424,184.6518638,54630500
2/15/2024,183.1971283,183.8248618,180.6961831,182.8882484,65434500
2/16/2024,181.6526947,184.1835455,181.0150028,182.7586933,49701400
2/20/2024,180.9054108,181.7722692,179.3510375,181.1345773,53665600
2/21/2024,181.6626892,182.2306263,180.0086704,181.2840544,41529700
2/22/2024,183.7052917,184.2931762,181.8021894,182.818501,52292200
2/23/2024,181.8619537,184.3728573,181.5729908,184.3429667,45119700
2/26/2024,180.5068512,182.1010735,179.9986802,181.5829592,40867400
2/27/2024,181.9715576,183.2569,178.9126188,180.447075,54318900
2/28/2024,180.7659302,182.4597982,179.4805877,181.8519968,48953900
2/29/2024,180.0983429,181.9117886,178.8827401,180.6164724,136682600
3/1/2024,179.0122681,179.8791266,176.7404895,178.902664,73488000
3/4/2024,174.4687195,176.2622178,173.1634296,175.5149218,81510100
3/5/2024,169.5066528,171.4197287,169.0084555,170.1443448,95132400
3/6/2024,168.5102539,170.6226208,168.0718378,170.4432619,68587700
3/7/2024,168.390686,170.1144444,167.8825303,168.5401391,71765100
3/8/2024,170.1144562,173.0737495,168.3309164,168.3906977,76114600
3/11/2024,172.127182,173.7513102,171.4297088,172.3164994,60139500
3/12/2024,172.6054382,173.402557,170.3934409,172.5257248,59825400
3/13/2024,170.513031,172.5656017,170.1443546,172.1471177,52488700
3/14/2024,172.3762817,173.6815564,171.4297098,172.2866099,72913500
3/15/2024,171.9976349,171.9976349,169.6760336,170.5528657,121664700
3/18/2024,173.093689,177.0693093,172.8944131,174.9370252,75604200
3/19/2024,175.4451752,175.9732631,172.4061684,173.711443,55215200
3/20/2024,178.0258331,178.0258331,174.4587384,175.0864719,53423100
3/21/2024,170.7521362,176.8500815,170.2240483,176.4116654,106181300
3/22/2024,171.6588745,172.4261027,169.4468771,171.140745,71106600
3/25/2024,170.2340393,171.3201059,168.8390776,169.95505,54288300
3/26/2024,169.0981445,170.8019709,168.9686084,169.3870923,57388400
3/27/2024,172.6851654,172.9741284,169.4967054,169.7956268,60273300
3/28/2024,170.8617554,171.6090514,169.8952513,171.1307862,65672700
4/1/2024,169.4169769,170.6325796,168.8689568,170.5727983,46240500
4/2/2024,168.2312775,168.7294748,167.6234761,168.4704177,49329500
4/3/2024,169.0383453,170.0646306,167.972211,168.1814453,47691700
4/4/2024,168.2113495,171.3001637,168.2113495,169.6760356,53704400
4/5/2024,168.9686127,169.7756899,168.3408792,168.9785711,42055200
4/8/2024,167.8426819,168.5899779,167.6334475,168.4205926,37425500
4/9/2024,169.0582886,169.4668141,167.7430555,168.0917845,42451200
4/10/2024,167.1751099,168.4803846,166.5075272,168.1914368,49709300
4/11/2024,174.4089203,174.8274194,167.5537351,167.7330789,91070300
4/12/2024,175.9134827,177.7169546,173.5819228,173.6317303,101593300
4/15/2024,172.0673828,175.9931799,171.8780654,174.7277545,73531800
4/16/2024,168.7693481,173.1335468,167.6633494,171.1307988,73711200
4/17/2024,167.3943024,170.0347421,167.3943024,168.9984984,50901200
4/18/2024,166.4377441,168.0319816,165.9495205,167.4241802,43122900
4/19/2024,164.4051208,165.8000673,163.4884396,165.6107651,67772100
4/22/2024,165.2420959,166.6569746,164.1759615,164.9232575,48116400
4/23/2024,166.2982635,166.4477319,164.3254064,164.753864,49537800
4/24/2024,168.4106445,168.6896338,165.6107777,165.9395746,48251800
4/25/2024,169.2774963,169.9949017,167.5437641,168.9187936,50558300
4/26/2024,168.689621,170.7222594,168.5700433,169.2675317,44838400
4/29/2024,172.8744659,175.3953431,172.4759142,172.7449298,68169400
4/30/2024,169.7159119,174.3591148,169.3870998,172.705096,65934800
5/1/2024,168.689621,172.0873305,168.5003036,168.9686103,50383100
5/2/2024,172.4061737,172.794767,170.2738897,171.8880442,94214900
5/3/2024,182.7188416,186.325785,182.0014362,185.9770409,163224100
5/6/2024,181.0548859,183.5358989,179.7695282,181.6925779,78569700
5/7/2024,181.7423859,184.2333726,180.666293,182.7886033,77305800
5/8/2024,182.0811615,182.4099736,180.7958039,182.1907655,45057100
5/9/2024,183.9045868,183.9942587,181.453449,181.9018236,48983000
5/10/2024,182.6374359,184.6728314,181.7195113,184.4832572,50759500
5/13/2024,185.8601379,186.678297,184.2038758,185.0220349,72044800
5/14/2024,187.0075531,187.8756026,185.8701231,187.0873746,52393600
5/15/2024,189.2924042,190.2203008,186.9476946,187.486486,70400000
5/16/2024,189.4121246,190.6692945,189.2325376,190.0407096,52845200
5/17/2024,189.4420471,190.3799309,188.7535999,189.0828579,41282900
5/20/2024,190.6094208,191.4874423,188.5839973,188.9032834,44361300
5/21/2024,191.9164734,192.2956066,190.4896885,190.6593035,42309400
5/22/2024,190.4697266,192.3854125,189.8411569,191.8366491,34648500
5/23/2024,186.4588013,190.5695104,186.2093647,190.5495513,51005900
5/24/2024,189.5518036,190.1504574,187.6161737,188.3944297,36294600
5/28/2024,189.5617828,192.5649931,188.6737894,191.0783459,52280100
5/29/2024,189.8611145,191.8167037,189.0828737,189.1826544,53068000
5/30/2024,190.8588562,191.7468497,190.2003553,190.330052,49947900
5/31/2024,191.8166809,192.135967,189.4819588,191.008509,75158300
6/3/2024,193.5926819,194.5505249,192.0860907,192.4652239,50080500
6/4/2024,193.9119568,194.8797717,192.5949247,194.2012965,47471400
6/5/2024,195.4285278,196.4562051,194.4307817,194.9595859,54156800
6/6/2024,194.0416718,196.0571233,193.7323729,195.2489513,41181800
6/7/2024,196.446228,196.4961184,193.7024263,194.2112713,53103900
6/10/2024,192.6847229,196.8553095,191.716908,196.456202,97262100
6/11/2024,206.6831055,206.6930927,193.1935887,193.2135327,172373300
6/12/2024,212.5897827,219.7037025,206.4336755,206.9026174,198134300
6/13/2024,213.7571411,216.2614785,211.1230919,214.2560142,97862700
6/14/2024,212.0110779,214.6850302,210.8237576,213.3680132,70122700
6/17/2024,216.1816559,218.4565159,212.2405616,212.8890906,93728300
6/18/2024,213.8070068,218.1372365,212.5199211,217.099572,79943300
6/20/2024,209.2073975,213.7571325,208.3792816,213.4478184,86172500
6/21/2024,207.0223541,211.4124311,206.6432057,209.9158119,246421400
6/24/2024,207.6708832,212.2206032,206.1243736,207.2518316,80727000
6/25/2024,208.5987854,210.9035765,208.1398155,208.6785917,56713900
6/26/2024,212.7693634,214.3757353,210.1652454,211.0233077,66213200
6/27/2024,213.6174622,215.2537653,211.8714064,214.2061287,49772700
6/28/2024,210.1452789,215.5830074,209.8260081,215.2836805,82542700
7/1/2024,216.2614746,217.0197562,211.442359,211.611974,60402900
7/2/2024,219.7735443,219.883297,214.6151986,215.6628199,58046200
7/3/2024,221.0506592,221.0506592,218.5363347,219.5041496,37369800
7/5/2024,225.8298492,225.9396019,221.1504176,221.1504176,60412400
7/8/2024,227.3065338,227.336465,222.7468266,226.5781682,59085900
7/9/2024,228.1645813,228.8829597,225.8597901,227.4162717,48076100
7/10/2024,232.454895,232.5546757,228.7333061,228.7831965,62627700
7/11/2024,227.0570984,231.8662269,225.2611523,230.8684808,64710600
7/12/2024,230.0203857,232.1156587,228.1645773,228.4040419,53046500
7/15/2024,233.8716888,236.6953122,232.5646438,235.9470026,62631300
7/16/2024,234.290741,235.7374697,231.8063478,234.470328,43234300
7/17/2024,228.3641357,230.9383225,226.129179,228.9328431,57345900
7/18/2024,223.6747284,229.9206291,221.7690448,229.7609861,66034600
7/19/2024,223.8044281,226.2888214,222.7767508,224.3132884,49151500
7/22/2024,223.4552307,227.266613,222.5871812,226.4983442,48201800
7/23/2024,224.5028534,226.4285114,222.1781031,223.8642965,39960300
7/24/2024,218.0474396,224.2933403,216.6406291,223.4951403,61777600
7/25/2024,216.9998169,220.3522446,214.1362751,218.4365586,51391200
7/26/2024,217.46875,218.9953003,215.5231329,218.2070724,41601300
7/29/2024,217.7481232,218.8057316,215.2637298,216.4710093,36311800
7/30/2024,218.3068542,219.8334046,215.6328867,218.6959746,41643800
7/31/2024,221.5794678,223.3155516,220.1327389,220.9409108,50036300
8/1/2024,217.8678436,223.974045,216.5308675,223.8642923,62501000
8/2/2024,219.3644714,225.0915399,217.2193233,218.656065,105568600
8/5/2024,208.7983398,213.0188018,195.5582442,198.6412762,119548600
8/6/2024,206.7629395,209.5167287,200.6168345,204.8372966,69660500
8/7/2024,209.3471069,213.1584894,205.9248297,206.4336747,63516400
8/8/2024,212.8292236,213.7172171,208.3593253,212.6296775,47161100
8/9/2024,215.7526398,216.291416,211.4922593,211.6219712,42201600
8/12/2024,217.2909393,219.2687591,215.3630677,215.8325524,38028100
8/13/2024,221.026825,221.6461387,218.769299,218.769299,44155300
8/14/2024,221.4763336,222.7848915,219.4585493,220.3276036,41960600
8/15/2024,224.4730377,225.1023502,222.515185,224.3531745,46414000
8/16/2024,225.8015747,226.5807163,223.4042032,223.6739107,44340200
8/19/2024,225.6417542,225.7416504,222.7948801,225.4719428,40687800
8/20/2024,226.2610626,226.9203409,225.20223,225.5218856,30299000
8/21/2024,226.1511841,227.7294495,224.8026769,226.2710626,34765500
8/22/2024,224.2832489,228.0890594,223.6539364,227.5396608,43695300
8/23/2024,226.5906982,227.9691865,224.0834622,225.4120024,38677300
